geo,time,na_item,values
DE,1990-10-01,EmiCH4Livestock,497.026483704224
DE,1991-01-01,EmiCH4Livestock,466.77000216305106
DE,1991-04-01,EmiCH4Livestock,466.77000216305106
DE,1991-07-01,EmiCH4Livestock,466.77000216305106
DE,1991-10-01,EmiCH4Livestock,466.84468835084505
DE,1992-01-01,EmiCH4Livestock,416.979292261116
DE,1992-04-01,EmiCH4Livestock,416.979292261116
DE,1992-07-01,EmiCH4Livestock,416.979292261116
DE,1992-10-01,EmiCH4Livestock,417.046011616652
DE,1993-01-01,EmiCH4Livestock,404.298562140612
DE,1993-04-01,EmiCH4Livestock,404.298562140612
DE,1993-07-01,EmiCH4Livestock,404.298562140612
DE,1993-10-01,EmiCH4Livestock,404.363252498168
DE,1994-01-01,EmiCH4Livestock,398.27307956455496
DE,1994-04-01,EmiCH4Livestock,398.27307956455496
DE,1994-07-01,EmiCH4Livestock,398.27307956455496
DE,1994-10-01,EmiCH4Livestock,398.33680580633495
DE,1995-01-01,EmiCH4Livestock,398.866903635645
DE,1995-04-01,EmiCH4Livestock,398.866903635645
DE,1995-07-01,EmiCH4Livestock,398.866903635645
DE,1995-10-01,EmiCH4Livestock,398.93072489307497
DE,1996-01-01,EmiCH4Livestock,396.2321265059579
DE,1996-04-01,EmiCH4Livestock,396.2321265059579
DE,1996-07-01,EmiCH4Livestock,396.2321265059579
DE,1996-10-01,EmiCH4Livestock,396.295526182186
DE,1997-01-01,EmiCH4Livestock,394.692737008995
DE,1997-04-01,EmiCH4Livestock,394.692737008995
DE,1997-07-01,EmiCH4Livestock,394.692737008995
DE,1997-10-01,EmiCH4Livestock,394.75589037304496
DE,1998-01-01,EmiCH4Livestock,385.69966669618793
DE,1998-04-01,EmiCH4Livestock,385.69966669618793
DE,1998-07-01,EmiCH4Livestock,385.69966669618793
DE,1998-10-01,EmiCH4Livestock,385.761381111436
DE,1999-01-01,EmiCH4Livestock,383.195441169216
DE,1999-04-01,EmiCH4Livestock,383.195441169216
DE,1999-07-01,EmiCH4Livestock,383.195441169216
DE,1999-10-01,EmiCH4Livestock,383.256754892352
DE,2000-01-01,EmiCH4Livestock,376.767736787676
DE,2000-04-01,EmiCH4Livestock,376.767736787676
DE,2000-07-01,EmiCH4Livestock,376.767736787676
DE,2000-10-01,EmiCH4Livestock,376.828022036972
DE,2001-01-01,EmiCH4Livestock,374.78345406216
DE,2001-04-01,EmiCH4Livestock,374.78345406216
DE,2001-07-01,EmiCH4Livestock,374.78345406216
DE,2001-10-01,EmiCH4Livestock,374.84342181352
DE,2002-01-01,EmiCH4Livestock,368.858512944285
DE,2002-04-01,EmiCH4Livestock,368.858512944285
DE,2002-07-01,EmiCH4Livestock,368.858512944285
DE,2002-10-01,EmiCH4Livestock,368.917532667145
DE,2003-01-01,EmiCH4Livestock,361.589277875319
DE,2003-04-01,EmiCH4Livestock,361.589277875319
DE,2003-07-01,EmiCH4Livestock,361.589277875319
DE,2003-10-01,EmiCH4Livestock,361.647134474043
DE,2004-01-01,EmiCH4Livestock,352.16331195403797
DE,2004-04-01,EmiCH4Livestock,352.16331195403797
DE,2004-07-01,EmiCH4Livestock,352.16331195403797
DE,2004-10-01,EmiCH4Livestock,352.219660337886
DE,2005-01-01,EmiCH4Livestock,344.943004852875
DE,2005-04-01,EmiCH4Livestock,344.943004852875
DE,2005-07-01,EmiCH4Livestock,344.943004852875
DE,2005-10-01,EmiCH4Livestock,344.998197941375
DE,2006-01-01,EmiCH4Livestock,338.79864826197
DE,2006-04-01,EmiCH4Livestock,338.79864826197
DE,2006-07-01,EmiCH4Livestock,338.79864826197
DE,2006-10-01,EmiCH4Livestock,338.85285821409
DE,2007-01-01,EmiCH4Livestock,340.581273626604
DE,2007-04-01,EmiCH4Livestock,340.581273626604
DE,2007-07-01,EmiCH4Livestock,340.581273626604
DE,2007-10-01,EmiCH4Livestock,340.635768810191
DE,2008-01-01,EmiCH4Livestock,349.68112457550603
DE,2008-04-01,EmiCH4Livestock,349.68112457550603
DE,2008-07-01,EmiCH4Livestock,349.68112457550603
DE,2008-10-01,EmiCH4Livestock,349.737075793486
DE,2009-01-01,EmiCH4Livestock,349.911317872404
DE,2009-04-01,EmiCH4Livestock,349.911317872404
DE,2009-07-01,EmiCH4Livestock,349.911317872404
DE,2009-10-01,EmiCH4Livestock,349.967305922786
DE,2010-01-01,EmiCH4Livestock,348.002765780043
DE,2010-04-01,EmiCH4Livestock,348.002765780043
DE,2010-07-01,EmiCH4Livestock,348.002765780043
DE,2010-10-01,EmiCH4Livestock,348.058448449874
DE,2011-01-01,EmiCH4Livestock,346.60550178533697
DE,2011-04-01,EmiCH4Livestock,346.60550178533697
DE,2011-07-01,EmiCH4Livestock,346.60550178533697
DE,2011-10-01,EmiCH4Livestock,346.660960883987
DE,2012-01-01,EmiCH4Livestock,348.253555265562
DE,2012-04-01,EmiCH4Livestock,348.253555265562
DE,2012-07-01,EmiCH4Livestock,348.253555265562
DE,2012-10-01,EmiCH4Livestock,348.309278063316
DE,2013-01-01,EmiCH4Livestock,352.26962391138903
DE,2013-04-01,EmiCH4Livestock,352.26962391138903
DE,2013-07-01,EmiCH4Livestock,352.26962391138903
DE,2013-10-01,EmiCH4Livestock,352.32598930583106
DE,2014-01-01,EmiCH4Livestock,354.034592109837
DE,2014-04-01,EmiCH4Livestock,354.034592109837
DE,2014-07-01,EmiCH4Livestock,354.034592109837
DE,2014-10-01,EmiCH4Livestock,354.091239910487
DE,2015-01-01,EmiCH4Livestock,353.76758383809596
DE,2015-04-01,EmiCH4Livestock,353.76758383809596
DE,2015-07-01,EmiCH4Livestock,353.76758383809596
DE,2015-10-01,EmiCH4Livestock,353.82418891571297
DE,2016-01-01,EmiCH4Livestock,350.855650322595
DE,2016-04-01,EmiCH4Livestock,350.855650322595
DE,2016-07-01,EmiCH4Livestock,350.855650322595
DE,2016-10-01,EmiCH4Livestock,350.911789472213
DE,2017-01-01,EmiCH4Livestock,348.07254704118
DE,2017-04-01,EmiCH4Livestock,348.07254704118
DE,2017-07-01,EmiCH4Livestock,348.07254704118
DE,2017-10-01,EmiCH4Livestock,348.12824087646
DE,2018-01-01,EmiCH4Livestock,338.70937683297
DE,2018-04-01,EmiCH4Livestock,338.70937683297
DE,2018-07-01,EmiCH4Livestock,338.70937683297
DE,2018-10-01,EmiCH4Livestock,338.76357250109004
DE,2019-01-01,EmiCH4Livestock,331.29313624446
DE,2019-04-01,EmiCH4Livestock,331.29313624446
DE,2019-07-01,EmiCH4Livestock,331.29313624446
DE,2019-10-01,EmiCH4Livestock,331.34614526662
DE,2020-01-01,EmiCH4Livestock,324.226675779186
DE,2020-04-01,EmiCH4Livestock,324.226675779186
DE,2020-07-01,EmiCH4Livestock,324.226675779186
DE,2020-10-01,EmiCH4Livestock,324.278554122444
DE,2021-01-01,EmiCH4Livestock,318.31879915520403
DE,2021-04-01,EmiCH4Livestock,318.31879915520403
DE,2021-07-01,EmiCH4Livestock,318.31879915520403
DE,2021-10-01,EmiCH4Livestock,318.369732200391
DE,2022-01-01,EmiCH4Livestock,312.557382479763
DE,2022-04-01,EmiCH4Livestock,312.557382479763
DE,2022-07-01,EmiCH4Livestock,312.557382479763
DE,2022-10-01,EmiCH4Livestock,312.60739366140604
DE,1970-01-01,EmiCO2Industry,18023.77373847788
DE,1970-04-01,EmiCO2Industry,15979.859343308011
DE,1970-07-01,EmiCO2Industry,13467.605158811284
DE,1970-10-01,EmiCO2Industry,16695.62856745979
DE,1971-01-01,EmiCO2Industry,17948.696225360753
DE,1971-04-01,EmiCO2Industry,15906.970260174576
DE,1971-07-01,EmiCO2Industry,13400.900658508835
DE,1971-10-01,EmiCO2Industry,16622.226982214066
DE,1972-01-01,EmiCO2Industry,19287.137393575733
DE,1972-04-01,EmiCO2Industry,17074.83631891135
DE,1972-07-01,EmiCO2Industry,14368.501582225172
DE,1972-10-01,EmiCO2Industry,17851.446208863315
DE,1973-01-01,EmiCO2Industry,19831.035625860764
DE,1973-04-01,EmiCO2Industry,17543.051048100664
DE,1973-07-01,EmiCO2Industry,14752.658890894503
DE,1973-10-01,EmiCO2Industry,18348.704703974665
DE,1974-01-01,EmiCO2Industry,18205.30684638185
DE,1974-04-01,EmiCO2Industry,16110.258650005984
DE,1974-07-01,EmiCO2Industry,13552.00585463082
DE,1974-10-01,EmiCO2Industry,16847.47256356124
DE,1975-01-01,EmiCO2Industry,16626.414812356197
DE,1975-04-01,EmiCO2Industry,14717.539591571607
DE,1975-07-01,EmiCO2Industry,12385.17091516342
DE,1975-10-01,EmiCO2Industry,15389.304264430017
DE,1976-01-01,EmiCO2Industry,18564.582730439262
DE,1976-04-01,EmiCO2Industry,16423.000152753044
DE,1976-07-01,EmiCO2Industry,13810.698272736929
DE,1976-10-01,EmiCO2Industry,17177.04482191035
DE,1977-01-01,EmiCO2Industry,17524.443472327355
DE,1977-04-01,EmiCO2Industry,15512.341792183232
DE,1977-07-01,EmiCO2Industry,13055.031504441067
DE,1977-10-01,EmiCO2Industry,16221.144490635386
DE,1978-01-01,EmiCO2Industry,18072.343493456458
DE,1978-04-01,EmiCO2Industry,15997.711905193708
DE,1978-07-01,EmiCO2Industry,13463.646394476313
DE,1978-10-01,EmiCO2Industry,16728.270469886706
DE,1979-01-01,EmiCO2Industry,18247.70481886197
DE,1979-04-01,EmiCO2Industry,16154.01711523447
DE,1979-07-01,EmiCO2Industry,13597.086954664544
DE,1979-10-01,EmiCO2Industry,16892.072374063526
DE,1980-01-01,EmiCO2Industry,17049.53824225824
DE,1980-04-01,EmiCO2Industry,15094.56658181882
DE,1980-07-01,EmiCO2Industry,12716.683361503336
DE,1980-10-01,EmiCO2Industry,15790.453769423964
DE,1981-01-01,EmiCO2Industry,16274.80454969238
DE,1981-04-01,EmiCO2Industry,14428.401290913203
DE,1981-07-01,EmiCO2Industry,12172.126984319775
DE,1981-10-01,EmiCO2Industry,15083.7348644482
DE,1982-01-01,EmiCO2Industry,15146.903983661883
DE,1982-04-01,EmiCO2Industry,13383.956036746593
DE,1982-07-01,EmiCO2Industry,11256.300023609523
DE,1982-10-01,EmiCO2Industry,14015.798045868049
DE,1983-01-01,EmiCO2Industry,15612.08323510835
DE,1983-04-01,EmiCO2Industry,13783.575061055457
DE,1983-07-01,EmiCO2Industry,11581.981171235157
DE,1983-10-01,EmiCO2Industry,14439.370016543851
DE,1984-01-01,EmiCO2Industry,15210.400432998636
DE,1984-04-01,EmiCO2Industry,13428.577841977136
DE,1984-07-01,EmiCO2Industry,11284.515006617135
DE,1984-10-01,EmiCO2Industry,14068.753906621634
DE,1985-01-01,EmiCO2Industry,14554.325997109558
DE,1985-04-01,EmiCO2Industry,12866.783863849738
DE,1985-07-01,EmiCO2Industry,10827.275769193366
DE,1985-10-01,EmiCO2Industry,13471.687273556296
DE,1986-01-01,EmiCO2Industry,13877.125709264055
DE,1986-04-01,EmiCO2Industry,12262.893312882765
DE,1986-07-01,EmiCO2Industry,10318.469496508862
DE,1986-10-01,EmiCO2Industry,12844.097136361735
DE,1987-01-01,EmiCO2Industry,14149.819387902671
DE,1987-04-01,EmiCO2Industry,12503.490197702038
DE,1987-07-01,EmiCO2Industry,10518.961206522968
DE,1987-10-01,EmiCO2Industry,13095.31839608174
DE,1988-01-01,EmiCO2Industry,14595.257412363677
DE,1988-04-01,EmiCO2Industry,12905.112722327962
DE,1988-07-01,EmiCO2Industry,10864.311788959878
DE,1988-10-01,EmiCO2Industry,13512.510820146952
DE,1989-01-01,EmiCO2Industry,14758.025583168386
DE,1989-04-01,EmiCO2Industry,13028.801289587947
DE,1989-07-01,EmiCO2Industry,10951.322049729686
DE,1989-10-01,EmiCO2Industry,13652.046103706856
DE,1990-01-01,EmiCO2Industry,13309.18995704564
DE,1990-04-01,EmiCO2Industry,11752.051176724846
DE,1990-07-01,EmiCO2Industry,9881.708311235658
DE,1990-10-01,EmiCO2Industry,12314.168924137692
DE,1991-01-01,EmiCO2Industry,12172.763192322072
DE,1991-04-01,EmiCO2Industry,10758.073820394364
DE,1991-07-01,EmiCO2Industry,9050.831696034264
DE,1991-10-01,EmiCO2Industry,11265.629402000948
DE,1992-01-01,EmiCO2Industry,12051.805555976154
DE,1992-04-01,EmiCO2Industry,10644.201721188729
DE,1992-07-01,EmiCO2Industry,8950.416703892919
DE,1992-10-01,EmiCO2Industry,11150.465909614604
DE,1993-01-01,EmiCO2Industry,12031.299664456536
DE,1993-04-01,EmiCO2Industry,10630.175553796977
DE,1993-07-01,EmiCO2Industry,8940.50475499521
DE,1993-10-01,EmiCO2Industry,11132.412949236745
DE,1994-01-01,EmiCO2Industry,11356.140978109985
DE,1994-04-01,EmiCO2Industry,10017.504646854572
DE,1994-07-01,EmiCO2Industry,8414.583748047662
DE,1994-10-01,EmiCO2Industry,10500.94185767711
DE,1995-01-01,EmiCO2Industry,10820.761637512172
DE,1995-04-01,EmiCO2Industry,9543.419487442829
DE,1995-07-01,EmiCO2Industry,8016.416075339178
DE,1995-10-01,EmiCO2Industry,10006.183617282615
DE,1996-01-01,EmiCO2Industry,10963.709708385002
DE,1996-04-01,EmiCO2Industry,9683.620109637312
DE,1996-07-01,EmiCO2Industry,8144.788088654495
DE,1996-10-01,EmiCO2Industry,10145.157853681
DE,1997-01-01,EmiCO2Industry,11556.277118911205
DE,1997-04-01,EmiCO2Industry,10193.662373397196
DE,1997-07-01,EmiCO2Industry,8561.88824773409
DE,1997-10-01,EmiCO2Industry,10685.803320874264
DE,1998-01-01,EmiCO2Industry,13374.102767707556
DE,1998-04-01,EmiCO2Industry,11788.27536817832
DE,1998-07-01,EmiCO2Industry,9889.853063517416
DE,1998-10-01,EmiCO2Industry,12359.126353994776
DE,1999-01-01,EmiCO2Industry,13094.455541097188
DE,1999-04-01,EmiCO2Industry,11543.363064925545
DE,1999-07-01,EmiCO2Industry,9685.941556831196
DE,1999-10-01,EmiCO2Industry,12101.554360073926
DE,2000-01-01,EmiCO2Industry,13273.403564149903
DE,2000-04-01,EmiCO2Industry,11696.77928816518
DE,2000-07-01,EmiCO2Industry,9809.97159934202
DE,2000-10-01,EmiCO2Industry,12264.135701948386
DE,2001-01-01,EmiCO2Industry,12547.80735020702
DE,2001-04-01,EmiCO2Industry,11061.477040868056
DE,2001-07-01,EmiCO2Industry,9280.477058866403
DE,2001-10-01,EmiCO2Industry,11595.914111794
DE,2002-01-01,EmiCO2Industry,12151.74742684632
DE,2002-04-01,EmiCO2Industry,10722.00783364169
DE,2002-07-01,EmiCO2Industry,9004.98775179903
DE,2002-10-01,EmiCO2Industry,11235.96537119369
DE,2003-01-01,EmiCO2Industry,12787.33601046373
DE,2003-04-01,EmiCO2Industry,11280.670888011757
DE,2003-07-01,EmiCO2Industry,9470.508844860757
DE,2003-10-01,EmiCO2Industry,11821.16771105218
DE,2004-01-01,EmiCO2Industry,12921.13080570242
DE,2004-04-01,EmiCO2Industry,11402.347902722864
DE,2004-07-01,EmiCO2Industry,9575.055449335405
DE,2004-10-01,EmiCO2Industry,11946.35927279301
DE,2005-01-01,EmiCO2Industry,12405.229454052122
DE,2005-04-01,EmiCO2Industry,10948.73079751531
DE,2005-07-01,EmiCO2Industry,9197.203980245258
DE,2005-10-01,EmiCO2Industry,11471.26593565518
DE,2006-01-01,EmiCO2Industry,12784.519341296018
DE,2006-04-01,EmiCO2Industry,11282.629293668364
DE,2006-07-01,EmiCO2Industry,9479.305548277336
DE,2006-10-01,EmiCO2Industry,11823.317432022362
DE,2007-01-01,EmiCO2Industry,13129.838510441472
DE,2007-04-01,EmiCO2Industry,11588.057257651855
DE,2007-07-01,EmiCO2Industry,9733.528925004117
DE,2007-10-01,EmiCO2Industry,12140.907798170603
DE,2008-01-01,EmiCO2Industry,12722.94847682163
DE,2008-04-01,EmiCO2Industry,11232.69488888576
DE,2008-07-01,EmiCO2Industry,9438.267721633483
DE,2008-10-01,EmiCO2Industry,11766.74110367601
DE,2009-01-01,EmiCO2Industry,11175.55136299661
DE,2009-04-01,EmiCO2Industry,9877.09997935388
DE,2009-07-01,EmiCO2Industry,8304.674246036178
DE,2009-10-01,EmiCO2Industry,10338.43747606838
DE,2010-01-01,EmiCO2Industry,12202.36401057866
DE,2010-04-01,EmiCO2Industry,10777.88960045597
DE,2010-07-01,EmiCO2Industry,9058.98676087131
DE,2010-10-01,EmiCO2Industry,11286.95667921571
DE,2011-01-01,EmiCO2Industry,12605.79972373807
DE,2011-04-01,EmiCO2Industry,11128.14929888567
DE,2011-07-01,EmiCO2Industry,9349.83660964748
DE,2011-10-01,EmiCO2Industry,11657.934939021021
DE,2012-01-01,EmiCO2Industry,12255.7979549754
DE,2012-04-01,EmiCO2Industry,10825.0021388928
DE,2012-07-01,EmiCO2Industry,9099.02936521565
DE,2012-10-01,EmiCO2Industry,11336.654842114462
DE,2013-01-01,EmiCO2Industry,12051.33324654921
DE,2013-04-01,EmiCO2Industry,10648.945734863431
DE,2013-07-01,EmiCO2Industry,8954.366647721099
DE,2013-10-01,EmiCO2Industry,11149.6549362528
DE,2014-01-01,EmiCO2Industry,12237.0146397902
DE,2014-04-01,EmiCO2Industry,10808.71550996931
DE,2014-07-01,EmiCO2Industry,9088.601419481727
DE,2014-10-01,EmiCO2Industry,11321.47984392715
DE,2015-01-01,EmiCO2Industry,12146.04546779819
DE,2015-04-01,EmiCO2Industry,10731.27277511246
DE,2015-07-01,EmiCO2Industry,9025.28931244631
DE,2015-10-01,EmiCO2Industry,11238.37087611673
DE,2016-01-01,EmiCO2Industry,12279.744827719833
DE,2016-04-01,EmiCO2Industry,10849.618499307153
DE,2016-07-01,EmiCO2Industry,9123.560383956414
DE,2016-10-01,EmiCO2Industry,11361.217656655796
DE,2017-01-01,EmiCO2Industry,12505.008895513723
DE,2017-04-01,EmiCO2Industry,11048.1949288795
DE,2017-07-01,EmiCO2Industry,9289.508222702323
DE,2017-10-01,EmiCO2Industry,11568.94209506204
DE,2018-01-01,EmiCO2Industry,12227.74819378406
DE,2018-04-01,EmiCO2Industry,10806.40022642323
DE,2018-07-01,EmiCO2Industry,9086.89309982793
DE,2018-10-01,EmiCO2Industry,11312.73794560434
DE,2019-01-01,EmiCO2Industry,11916.3629645478
DE,2019-04-01,EmiCO2Industry,10534.743536118707
DE,2019-07-01,EmiCO2Industry,8860.75968336519
DE,2019-10-01,EmiCO2Industry,11025.97005142722
DE,2020-01-01,EmiCO2Industry,11900.692564574209
DE,2020-04-01,EmiCO2Industry,10530.145205835
DE,2020-07-01,EmiCO2Industry,8861.7905186558
DE,2020-10-01,EmiCO2Industry,11014.29630385918
DE,2021-01-01,EmiCO2Industry,12118.19715286677
DE,2021-04-01,EmiCO2Industry,10728.483027359584
DE,2021-07-01,EmiCO2Industry,9031.424207944418
DE,2021-10-01,EmiCO2Industry,11217.34885720656
DE,2022-01-01,EmiCO2Industry,11338.677738162798
DE,2022-04-01,EmiCO2Industry,10032.408482599563
DE,2022-07-01,EmiCO2Industry,8440.635742343658
DE,2022-10-01,EmiCO2Industry,10492.50054203527
DE,1970-01-01,EmiCO2Combustion,312486.16150650295
DE,1970-04-01,EmiCO2Combustion,202782.67191677907
DE,1970-07-01,EmiCO2Combustion,193394.8349287847
DE,1970-10-01,EmiCO2Combustion,278115.90144933667
DE,1971-01-01,EmiCO2Combustion,302475.7950630943
DE,1971-04-01,EmiCO2Combustion,206892.18538433104
DE,1971-07-01,EmiCO2Combustion,197868.52100390592
DE,1971-10-01,EmiCO2Combustion,275603.1904862338
DE,1972-01-01,EmiCO2Combustion,309259.9569506295
DE,1972-04-01,EmiCO2Combustion,212013.4935856972
DE,1972-07-01,EmiCO2Combustion,203045.16044367585
DE,1972-10-01,EmiCO2Combustion,282099.81194086926
DE,1973-01-01,EmiCO2Combustion,334091.02940438315
DE,1973-04-01,EmiCO2Combustion,217784.55209025356
DE,1973-07-01,EmiCO2Combustion,208292.26369686757
DE,1973-10-01,EmiCO2Combustion,297166.59826934454
DE,1974-01-01,EmiCO2Combustion,310076.6359462782
DE,1974-04-01,EmiCO2Combustion,221566.0933469982
DE,1974-07-01,EmiCO2Combustion,211993.28670219888
DE,1974-10-01,EmiCO2Combustion,287499.36516850954
DE,1975-01-01,EmiCO2Combustion,306281.0685967996
DE,1975-04-01,EmiCO2Combustion,203350.042770518
DE,1975-07-01,EmiCO2Combustion,194859.6340769187
DE,1975-10-01,EmiCO2Combustion,274225.36361594376
DE,1976-01-01,EmiCO2Combustion,322019.6663475447
DE,1976-04-01,EmiCO2Combustion,215522.67973529495
DE,1976-07-01,EmiCO2Combustion,207175.462328221
DE,1976-10-01,EmiCO2Combustion,290236.2088119377
DE,1977-01-01,EmiCO2Combustion,305262.20982437936
DE,1977-04-01,EmiCO2Combustion,218595.0497899437
DE,1977-07-01,EmiCO2Combustion,210425.5041206505
DE,1977-10-01,EmiCO2Combustion,284697.3780776033
DE,1978-01-01,EmiCO2Combustion,324843.9192319165
DE,1978-04-01,EmiCO2Combustion,220200.74152562095
DE,1978-07-01,EmiCO2Combustion,212089.6035238916
DE,1978-10-01,EmiCO2Combustion,294572.32403413946
DE,1979-01-01,EmiCO2Combustion,339073.3819397563
DE,1979-04-01,EmiCO2Combustion,230178.02361909044
DE,1979-07-01,EmiCO2Combustion,221826.90161086107
DE,1979-10-01,EmiCO2Combustion,307970.8509002967
DE,1980-01-01,EmiCO2Combustion,320468.3290075908
DE,1980-04-01,EmiCO2Combustion,221272.3325629636
DE,1980-07-01,EmiCO2Combustion,213831.56836071875
DE,1980-10-01,EmiCO2Combustion,292578.4602001212
DE,1981-01-01,EmiCO2Combustion,334599.502818194
DE,1981-04-01,EmiCO2Combustion,209235.86475805787
DE,1981-07-01,EmiCO2Combustion,181796.09602534265
DE,1981-10-01,EmiCO2Combustion,290235.47894533817
DE,1982-01-01,EmiCO2Combustion,331673.6439197859
DE,1982-04-01,EmiCO2Combustion,203528.85134869616
DE,1982-07-01,EmiCO2Combustion,168463.51880750194
DE,1982-10-01,EmiCO2Combustion,270861.1279772738
DE,1983-01-01,EmiCO2Combustion,309508.2031139273
DE,1983-04-01,EmiCO2Combustion,207927.48068959857
DE,1983-07-01,EmiCO2Combustion,179967.2257254091
DE,1983-10-01,EmiCO2Combustion,278676.97245461325
DE,1984-01-01,EmiCO2Combustion,314537.0419473059
DE,1984-04-01,EmiCO2Combustion,219361.48368877455
DE,1984-07-01,EmiCO2Combustion,189026.2447342701
DE,1984-10-01,EmiCO2Combustion,272755.19261327817
DE,1985-01-01,EmiCO2Combustion,337299.8082511774
DE,1985-04-01,EmiCO2Combustion,209007.1505348955
DE,1985-07-01,EmiCO2Combustion,179403.7374938322
DE,1985-10-01,EmiCO2Combustion,278545.4042352007
DE,1986-01-01,EmiCO2Combustion,343736.50195791613
DE,1986-04-01,EmiCO2Combustion,205279.29096220652
DE,1986-07-01,EmiCO2Combustion,182340.33806942997
DE,1986-10-01,EmiCO2Combustion,275603.20928592334
DE,1987-01-01,EmiCO2Combustion,323530.3447797747
DE,1987-04-01,EmiCO2Combustion,218881.63684312731
DE,1987-07-01,EmiCO2Combustion,184924.3353905681
DE,1987-10-01,EmiCO2Combustion,269797.12441366666
DE,1988-01-01,EmiCO2Combustion,318773.3695615012
DE,1988-04-01,EmiCO2Combustion,207930.26530860248
DE,1988-07-01,EmiCO2Combustion,181740.7387055926
DE,1988-10-01,EmiCO2Combustion,281176.07172399724
DE,1989-01-01,EmiCO2Combustion,300273.93209961336
DE,1989-04-01,EmiCO2Combustion,209133.62859040903
DE,1989-07-01,EmiCO2Combustion,180597.4707144024
DE,1989-10-01,EmiCO2Combustion,275792.74759268505
DE,1990-01-01,EmiCO2Combustion,284522.9949812707
DE,1990-04-01,EmiCO2Combustion,203944.5936919079
DE,1990-07-01,EmiCO2Combustion,181753.78221242735
DE,1990-10-01,EmiCO2Combustion,269786.3148838431
DE,1991-01-01,EmiCO2Combustion,291800.61370887957
DE,1991-04-01,EmiCO2Combustion,201289.93226915537
DE,1991-07-01,EmiCO2Combustion,165614.07325742554
DE,1991-10-01,EmiCO2Combustion,258939.53975436155
DE,1992-01-01,EmiCO2Combustion,270405.795162521
DE,1992-04-01,EmiCO2Combustion,186967.1845296869
DE,1992-07-01,EmiCO2Combustion,168442.24745553808
DE,1992-10-01,EmiCO2Combustion,251786.31671788436
DE,1993-01-01,EmiCO2Combustion,276532.12273744715
DE,1993-04-01,EmiCO2Combustion,177456.66851031772
DE,1993-07-01,EmiCO2Combustion,167105.3141484764
DE,1993-10-01,EmiCO2Combustion,250727.80104078283
DE,1994-01-01,EmiCO2Combustion,278468.1707035217
DE,1994-04-01,EmiCO2Combustion,181726.6418197649
DE,1994-07-01,EmiCO2Combustion,158693.10349446585
DE,1994-10-01,EmiCO2Combustion,240218.46800970417
DE,1995-01-01,EmiCO2Combustion,268756.3786821292
DE,1995-04-01,EmiCO2Combustion,183137.63451533797
DE,1995-07-01,EmiCO2Combustion,161263.68960341509
DE,1995-10-01,EmiCO2Combustion,243439.21272569595
DE,1996-01-01,EmiCO2Combustion,291249.58276963874
DE,1996-04-01,EmiCO2Combustion,183457.11769715304
DE,1996-07-01,EmiCO2Combustion,165846.61307708386
DE,1996-10-01,EmiCO2Combustion,246508.79160252347
DE,1997-01-01,EmiCO2Combustion,271336.5426436181
DE,1997-04-01,EmiCO2Combustion,182706.9984638147
DE,1997-07-01,EmiCO2Combustion,157707.19019145874
DE,1997-10-01,EmiCO2Combustion,243168.9753294485
DE,1998-01-01,EmiCO2Combustion,265792.26467219274
DE,1998-04-01,EmiCO2Combustion,174178.92761863742
DE,1998-07-01,EmiCO2Combustion,158776.0930421021
DE,1998-10-01,EmiCO2Combustion,248196.57582847629
DE,1999-01-01,EmiCO2Combustion,262770.8602033653
DE,1999-04-01,EmiCO2Combustion,170465.99881381635
DE,1999-07-01,EmiCO2Combustion,148045.70623992244
DE,1999-10-01,EmiCO2Combustion,233676.7983168011
DE,2000-01-01,EmiCO2Combustion,264843.0534921962
DE,2000-04-01,EmiCO2Combustion,166247.1872662814
DE,2000-07-01,EmiCO2Combustion,153942.65526632703
DE,2000-10-01,EmiCO2Combustion,227278.7098441349
DE,2001-01-01,EmiCO2Combustion,255888.6509219956
DE,2001-04-01,EmiCO2Combustion,179642.6228618811
DE,2001-07-01,EmiCO2Combustion,156114.81437503637
DE,2001-10-01,EmiCO2Combustion,239833.1275361663
DE,2002-01-01,EmiCO2Combustion,245034.08263281797
DE,2002-04-01,EmiCO2Combustion,177042.97588829976
DE,2002-07-01,EmiCO2Combustion,158475.2116484435
DE,2002-10-01,EmiCO2Combustion,237349.6297235165
DE,2003-01-01,EmiCO2Combustion,254810.87215020583
DE,2003-04-01,EmiCO2Combustion,174407.744699598
DE,2003-07-01,EmiCO2Combustion,160197.11917811545
DE,2003-10-01,EmiCO2Combustion,231272.6633918996
DE,2004-01-01,EmiCO2Combustion,253685.05491641047
DE,2004-04-01,EmiCO2Combustion,173229.69562873337
DE,2004-07-01,EmiCO2Combustion,153776.7345284901
DE,2004-10-01,EmiCO2Combustion,223933.4411026866
DE,2005-01-01,EmiCO2Combustion,245456.23772599635
DE,2005-04-01,EmiCO2Combustion,170584.00699761763
DE,2005-07-01,EmiCO2Combustion,149672.6654106538
DE,2005-10-01,EmiCO2Combustion,221218.6638289833
DE,2006-01-01,EmiCO2Combustion,269706.3332563934
DE,2006-04-01,EmiCO2Combustion,167701.8924139762
DE,2006-07-01,EmiCO2Combustion,149770.20854728165
DE,2006-10-01,EmiCO2Combustion,211503.42686635695
DE,2007-01-01,EmiCO2Combustion,226984.96536198727
DE,2007-04-01,EmiCO2Combustion,161312.5518518468
DE,2007-07-01,EmiCO2Combustion,154459.60291668822
DE,2007-10-01,EmiCO2Combustion,224262.32780929317
